Date,Adj Close,Ticker
8/14/2013,1685.390015,S&P
8/15/2013,1661.319946,S&P
8/16/2013,1655.829956,S&P
8/19/2013,1646.060059,S&P
8/20/2013,1652.349976,S&P
8/21/2013,1642.800049,S&P
8/22/2013,1656.959961,S&P
8/23/2013,1663.5,S&P
8/26/2013,1656.780029,S&P
8/27/2013,1630.47998,S&P
8/28/2013,1634.959961,S&P
8/29/2013,1638.170044,S&P
8/30/2013,1632.969971,S&P
9/3/2013,1639.77002,S&P
9/4/2013,1653.079956,S&P
9/5/2013,1655.079956,S&P
9/6/2013,1655.170044,S&P
9/9/2013,1671.709961,S&P
9/10/2013,1683.98999,S&P
9/11/2013,1689.130005,S&P
9/12/2013,1683.420044,S&P
9/13/2013,1687.98999,S&P
9/16/2013,1697.599976,S&P
9/17/2013,1704.76001,S&P
9/18/2013,1725.52002,S&P
9/19/2013,1722.339966,S&P
9/20/2013,1709.910034,S&P
9/23/2013,1701.839966,S&P
9/24/2013,1697.420044,S&P
9/25/2013,1692.77002,S&P
9/26/2013,1698.670044,S&P
9/27/2013,1691.75,S&P
9/30/2013,1681.550049,S&P
10/1/2013,1695,S&P
10/2/2013,1693.869995,S&P
10/3/2013,1678.660034,S&P
10/4/2013,1690.5,S&P
10/7/2013,1676.119995,S&P
10/8/2013,1655.449951,S&P
10/9/2013,1656.400024,S&P
10/10/2013,1692.560059,S&P
10/11/2013,1703.199951,S&P
10/14/2013,1710.140015,S&P
10/15/2013,1698.060059,S&P
10/16/2013,1721.540039,S&P
10/17/2013,1733.150024,S&P
10/18/2013,1744.5,S&P
10/21/2013,1744.660034,S&P
10/22/2013,1754.670044,S&P
10/23/2013,1746.380005,S&P
10/24/2013,1752.069946,S&P
10/25/2013,1759.77002,S&P
10/28/2013,1762.109985,S&P
10/29/2013,1771.949951,S&P
10/30/2013,1763.310059,S&P
10/31/2013,1756.540039,S&P
11/1/2013,1761.640015,S&P
11/4/2013,1767.930054,S&P
11/5/2013,1762.969971,S&P
11/6/2013,1770.48999,S&P
11/7/2013,1747.150024,S&P
11/8/2013,1770.609985,S&P
11/11/2013,1771.890015,S&P
11/12/2013,1767.689941,S&P
11/13/2013,1782,S&P
11/14/2013,1790.619995,S&P
11/15/2013,1798.180054,S&P
11/18/2013,1791.530029,S&P
11/19/2013,1787.869995,S&P
11/20/2013,1781.369995,S&P
11/21/2013,1795.849976,S&P
11/22/2013,1804.76001,S&P
11/25/2013,1802.47998,S&P
11/26/2013,1802.75,S&P
11/27/2013,1807.22998,S&P
11/29/2013,1805.810059,S&P
12/2/2013,1800.900024,S&P
12/3/2013,1795.150024,S&P
12/4/2013,1792.810059,S&P
12/5/2013,1785.030029,S&P
12/6/2013,1805.089966,S&P
12/9/2013,1808.369995,S&P
12/10/2013,1802.619995,S&P
12/11/2013,1782.219971,S&P
12/12/2013,1775.5,S&P
12/13/2013,1775.319946,S&P
12/16/2013,1786.540039,S&P
12/17/2013,1781,S&P
12/18/2013,1810.650024,S&P
12/19/2013,1809.599976,S&P
12/20/2013,1818.319946,S&P
12/23/2013,1827.98999,S&P
12/24/2013,1833.319946,S&P
12/26/2013,1842.02002,S&P
12/27/2013,1841.400024,S&P
12/30/2013,1841.069946,S&P
12/31/2013,1848.359985,S&P
1/2/2014,1831.97998,S&P
1/3/2014,1831.369995,S&P
1/6/2014,1826.77002,S&P
1/7/2014,1837.880005,S&P
1/8/2014,1837.48999,S&P
1/9/2014,1838.130005,S&P
1/10/2014,1842.369995,S&P
1/13/2014,1819.199951,S&P
1/14/2014,1838.880005,S&P
1/15/2014,1848.380005,S&P
1/16/2014,1845.890015,S&P
1/17/2014,1838.699951,S&P
1/21/2014,1843.800049,S&P
1/22/2014,1844.859985,S&P
1/23/2014,1828.459961,S&P
1/24/2014,1790.290039,S&P
1/27/2014,1781.560059,S&P
1/28/2014,1792.5,S&P
1/29/2014,1774.199951,S&P
1/30/2014,1794.189941,S&P
1/31/2014,1782.589966,S&P
2/3/2014,1741.890015,S&P
2/4/2014,1755.199951,S&P
2/5/2014,1751.640015,S&P
2/6/2014,1773.430054,S&P
2/7/2014,1797.02002,S&P
2/10/2014,1799.839966,S&P
2/11/2014,1819.75,S&P
2/12/2014,1819.26001,S&P
2/13/2014,1829.829956,S&P
2/14/2014,1838.630005,S&P
2/18/2014,1840.76001,S&P
2/19/2014,1828.75,S&P
2/20/2014,1839.780029,S&P
2/21/2014,1836.25,S&P
2/24/2014,1847.609985,S&P
2/25/2014,1845.119995,S&P
2/26/2014,1845.160034,S&P
2/27/2014,1854.290039,S&P
2/28/2014,1859.449951,S&P
3/3/2014,1845.72998,S&P
3/4/2014,1873.910034,S&P
3/5/2014,1873.810059,S&P
3/6/2014,1877.030029,S&P
3/7/2014,1878.040039,S&P
3/10/2014,1877.170044,S&P
3/11/2014,1867.630005,S&P
3/12/2014,1868.199951,S&P
3/13/2014,1846.339966,S&P
3/14/2014,1841.130005,S&P
3/17/2014,1858.829956,S&P
3/18/2014,1872.25,S&P
3/19/2014,1860.77002,S&P
3/20/2014,1872.01001,S&P
3/21/2014,1866.52002,S&P
3/24/2014,1857.439941,S&P
3/25/2014,1865.619995,S&P
3/26/2014,1852.560059,S&P
3/27/2014,1849.040039,S&P
3/28/2014,1857.619995,S&P
3/31/2014,1872.339966,S&P
4/1/2014,1885.52002,S&P
4/2/2014,1890.900024,S&P
4/3/2014,1888.77002,S&P
4/4/2014,1865.089966,S&P
4/7/2014,1845.040039,S&P
4/8/2014,1851.959961,S&P
4/9/2014,1872.180054,S&P
4/10/2014,1833.079956,S&P
4/11/2014,1815.689941,S&P
4/14/2014,1830.609985,S&P
4/15/2014,1842.97998,S&P
4/16/2014,1862.310059,S&P
4/17/2014,1864.849976,S&P
4/21/2014,1871.890015,S&P
4/22/2014,1879.550049,S&P
4/23/2014,1875.390015,S&P
4/24/2014,1878.609985,S&P
4/25/2014,1863.400024,S&P
4/28/2014,1869.430054,S&P
4/29/2014,1878.329956,S&P
4/30/2014,1883.949951,S&P
5/1/2014,1883.680054,S&P
5/2/2014,1881.140015,S&P
5/5/2014,1884.660034,S&P
5/6/2014,1867.719971,S&P
5/7/2014,1878.209961,S&P
5/8/2014,1875.630005,S&P
5/9/2014,1878.47998,S&P
5/12/2014,1896.650024,S&P
5/13/2014,1897.449951,S&P
5/14/2014,1888.530029,S&P
5/15/2014,1870.849976,S&P
5/16/2014,1877.859985,S&P
5/19/2014,1885.079956,S&P
5/20/2014,1872.829956,S&P
5/21/2014,1888.030029,S&P
5/22/2014,1892.48999,S&P
5/23/2014,1900.530029,S&P
5/27/2014,1911.910034,S&P
5/28/2014,1909.780029,S&P
5/29/2014,1920.030029,S&P
5/30/2014,1923.569946,S&P
6/2/2014,1924.969971,S&P
6/3/2014,1924.23999,S&P
6/4/2014,1927.880005,S&P
6/5/2014,1940.459961,S&P
6/6/2014,1949.439941,S&P
6/9/2014,1951.27002,S&P
6/10/2014,1950.790039,S&P
6/11/2014,1943.890015,S&P
6/12/2014,1930.109985,S&P
6/13/2014,1936.160034,S&P
6/16/2014,1937.780029,S&P
6/17/2014,1941.98999,S&P
6/18/2014,1956.97998,S&P
6/19/2014,1959.47998,S&P
6/20/2014,1962.869995,S&P
6/23/2014,1962.609985,S&P
6/24/2014,1949.97998,S&P
6/25/2014,1959.530029,S&P
6/26/2014,1957.219971,S&P
6/27/2014,1960.959961,S&P
6/30/2014,1960.22998,S&P
7/1/2014,1973.319946,S&P
7/2/2014,1974.619995,S&P
7/3/2014,1985.439941,S&P
7/7/2014,1977.650024,S&P
7/8/2014,1963.709961,S&P
7/9/2014,1972.829956,S&P
7/10/2014,1964.680054,S&P
7/11/2014,1967.569946,S&P
7/14/2014,1977.099976,S&P
7/15/2014,1973.280029,S&P
7/16/2014,1981.569946,S&P
7/17/2014,1958.119995,S&P
7/18/2014,1978.219971,S&P
7/21/2014,1973.630005,S&P
7/22/2014,1983.530029,S&P
7/23/2014,1987.01001,S&P
7/24/2014,1987.97998,S&P
7/25/2014,1978.339966,S&P
7/28/2014,1978.910034,S&P
7/29/2014,1969.949951,S&P
7/30/2014,1970.069946,S&P
7/31/2014,1930.670044,S&P
8/1/2014,1925.150024,S&P
8/4/2014,1938.98999,S&P
8/5/2014,1920.209961,S&P
8/6/2014,1920.23999,S&P
8/7/2014,1909.569946,S&P
8/8/2014,1931.589966,S&P
8/11/2014,1936.920044,S&P
8/12/2014,1933.75,S&P
8/13/2014,1946.719971,S&P
8/14/2014,1955.180054,S&P
8/15/2014,1955.060059,S&P
8/18/2014,1971.73999,S&P
8/19/2014,1981.599976,S&P
8/20/2014,1986.51001,S&P
8/21/2014,1992.369995,S&P
8/22/2014,1988.400024,S&P
8/25/2014,1997.920044,S&P
8/26/2014,2000.02002,S&P
8/27/2014,2000.119995,S&P
8/28/2014,1996.73999,S&P
8/29/2014,2003.369995,S&P
9/2/2014,2002.280029,S&P
9/3/2014,2000.719971,S&P
9/4/2014,1997.650024,S&P
9/5/2014,2007.709961,S&P
9/8/2014,2001.540039,S&P
9/9/2014,1988.439941,S&P
9/10/2014,1995.689941,S&P
9/11/2014,1997.449951,S&P
9/12/2014,1985.540039,S&P
9/15/2014,1984.130005,S&P
9/16/2014,1998.97998,S&P
9/17/2014,2001.569946,S&P
9/18/2014,2011.359985,S&P
9/19/2014,2010.400024,S&P
9/22/2014,1994.290039,S&P
9/23/2014,1982.77002,S&P
9/24/2014,1998.300049,S&P
9/25/2014,1965.98999,S&P
9/26/2014,1982.849976,S&P
9/29/2014,1977.800049,S&P
9/30/2014,1972.290039,S&P
10/1/2014,1946.160034,S&P
10/2/2014,1946.170044,S&P
10/3/2014,1967.900024,S&P
10/6/2014,1964.819946,S&P
10/7/2014,1935.099976,S&P
10/8/2014,1968.890015,S&P
10/9/2014,1928.209961,S&P
10/10/2014,1906.130005,S&P
10/13/2014,1874.73999,S&P
10/14/2014,1877.699951,S&P
10/15/2014,1862.48999,S&P
10/16/2014,1862.76001,S&P
10/17/2014,1886.76001,S&P
10/20/2014,1904.01001,S&P
10/21/2014,1941.280029,S&P
10/22/2014,1927.109985,S&P
10/23/2014,1950.819946,S&P
10/24/2014,1964.579956,S&P
10/27/2014,1961.630005,S&P
10/28/2014,1985.050049,S&P
10/29/2014,1982.300049,S&P
10/30/2014,1994.650024,S&P
10/31/2014,2018.050049,S&P
11/3/2014,2017.810059,S&P
11/4/2014,2012.099976,S&P
11/5/2014,2023.569946,S&P
11/6/2014,2031.209961,S&P
11/7/2014,2031.920044,S&P
11/10/2014,2038.26001,S&P
11/11/2014,2039.680054,S&P
11/12/2014,2038.25,S&P
11/13/2014,2039.329956,S&P
11/14/2014,2039.819946,S&P
11/17/2014,2041.319946,S&P
11/18/2014,2051.800049,S&P
11/19/2014,2048.719971,S&P
11/20/2014,2052.75,S&P
11/21/2014,2063.5,S&P
11/24/2014,2069.409912,S&P
11/25/2014,2067.030029,S&P
11/26/2014,2072.830078,S&P
11/28/2014,2067.560059,S&P
12/1/2014,2053.439941,S&P
12/2/2014,2066.550049,S&P
12/3/2014,2074.330078,S&P
12/4/2014,2071.919922,S&P
12/5/2014,2075.370117,S&P
12/8/2014,2060.310059,S&P
12/9/2014,2059.820068,S&P
12/10/2014,2026.140015,S&P
12/11/2014,2035.329956,S&P
12/12/2014,2002.329956,S&P
12/15/2014,1989.630005,S&P
12/16/2014,1972.73999,S&P
12/17/2014,2012.890015,S&P
12/18/2014,2061.22998,S&P
12/19/2014,2070.649902,S&P
12/22/2014,2078.540039,S&P
12/23/2014,2082.169922,S&P
12/24/2014,2081.879883,S&P
12/26/2014,2088.77002,S&P
12/29/2014,2090.570068,S&P
12/30/2014,2080.350098,S&P
12/31/2014,2058.899902,S&P
1/2/2015,2058.199951,S&P
1/5/2015,2020.579956,S&P
1/6/2015,2002.609985,S&P
1/7/2015,2025.900024,S&P
1/8/2015,2062.139893,S&P
1/9/2015,2044.810059,S&P
1/12/2015,2028.26001,S&P
1/13/2015,2023.030029,S&P
1/14/2015,2011.27002,S&P
1/15/2015,1992.670044,S&P
1/16/2015,2019.420044,S&P
1/20/2015,2022.550049,S&P
1/21/2015,2032.119995,S&P
1/22/2015,2063.149902,S&P
1/23/2015,2051.820068,S&P
1/26/2015,2057.090088,S&P
1/27/2015,2029.550049,S&P
1/28/2015,2002.160034,S&P
1/29/2015,2021.25,S&P
1/30/2015,1994.98999,S&P
2/2/2015,2020.849976,S&P
2/3/2015,2050.030029,S&P
2/4/2015,2041.51001,S&P
2/5/2015,2062.52002,S&P
2/6/2015,2055.469971,S&P
2/9/2015,2046.73999,S&P
2/10/2015,2068.590088,S&P
2/11/2015,2068.530029,S&P
2/12/2015,2088.47998,S&P
2/13/2015,2096.98999,S&P
2/16/2015,2100.340088,S&P
2/18/2015,2099.679932,S&P
2/19/2015,2097.449951,S&P
2/20/2015,2110.300049,S&P
2/23/2015,2109.659912,S&P
2/24/2015,2115.47998,S&P
2/25/2015,2113.860107,S&P
2/26/2015,2110.73999,S&P
2/27/2015,2104.5,S&P
3/2/2015,2117.389893,S&P
3/3/2015,2107.780029,S&P
3/4/2015,2098.530029,S&P
3/5/2015,2101.040039,S&P
3/6/2015,2071.26001,S&P
3/9/2015,2079.429932,S&P
3/10/2015,2044.160034,S&P
3/11/2015,2040.23999,S&P
3/12/2015,2065.949951,S&P
3/13/2015,2053.399902,S&P
3/16/2015,2081.189941,S&P
3/17/2015,2074.280029,S&P
3/18/2015,2099.5,S&P
3/19/2015,2089.27002,S&P
3/20/2015,2108.100098,S&P
3/23/2015,2104.419922,S&P
3/24/2015,2091.5,S&P
3/25/2015,2061.050049,S&P
3/26/2015,2056.149902,S&P
3/27/2015,2061.02002,S&P
3/30/2015,2086.23999,S&P
3/31/2015,2067.889893,S&P
4/1/2015,2059.689941,S&P
4/2/2015,2066.959961,S&P
4/6/2015,2080.620117,S&P
4/7/2015,2076.330078,S&P
4/8/2015,2081.899902,S&P
4/9/2015,2091.179932,S&P
4/10/2015,2102.060059,S&P
4/13/2015,2092.429932,S&P
4/14/2015,2095.840088,S&P
4/15/2015,2106.629883,S&P
4/16/2015,2104.98999,S&P
4/17/2015,2081.179932,S&P
4/20/2015,2100.399902,S&P
4/21/2015,2097.290039,S&P
4/22/2015,2107.959961,S&P
4/23/2015,2112.929932,S&P
4/24/2015,2117.689941,S&P
4/27/2015,2108.919922,S&P
4/28/2015,2114.76001,S&P
4/29/2015,2106.850098,S&P
4/30/2015,2085.51001,S&P
5/1/2015,2108.290039,S&P
5/4/2015,2114.48999,S&P
5/5/2015,2089.459961,S&P
5/6/2015,2080.149902,S&P
5/7/2015,2088,S&P
5/8/2015,2116.100098,S&P
5/11/2015,2105.330078,S&P
5/12/2015,2099.120117,S&P
5/13/2015,2098.47998,S&P
5/14/2015,2121.100098,S&P
5/15/2015,2122.72998,S&P
5/18/2015,2129.199951,S&P
5/19/2015,2127.830078,S&P
5/20/2015,2125.850098,S&P
5/21/2015,2130.820068,S&P
5/22/2015,2126.060059,S&P
5/26/2015,2104.199951,S&P
5/27/2015,2123.47998,S&P
5/28/2015,2120.790039,S&P
5/29/2015,2107.389893,S&P
6/1/2015,2111.72998,S&P
6/2/2015,2109.600098,S&P
6/3/2015,2114.070068,S&P
6/4/2015,2095.840088,S&P
6/5/2015,2092.830078,S&P
6/8/2015,2079.280029,S&P
6/9/2015,2080.149902,S&P
6/10/2015,2105.199951,S&P
6/11/2015,2108.860107,S&P
6/12/2015,2094.110107,S&P
6/15/2015,2084.429932,S&P
6/16/2015,2096.290039,S&P
6/17/2015,2100.439941,S&P
6/18/2015,2121.23999,S&P
6/19/2015,2109.98999,S&P
6/22/2015,2122.850098,S&P
6/23/2015,2124.199951,S&P
6/24/2015,2108.580078,S&P
6/25/2015,2102.310059,S&P
6/26/2015,2101.48999,S&P
6/29/2015,2057.639893,S&P
6/30/2015,2063.110107,S&P
7/1/2015,2077.419922,S&P
7/2/2015,2076.780029,S&P
7/6/2015,2068.76001,S&P
7/7/2015,2081.340088,S&P
7/8/2015,2046.680054,S&P
7/9/2015,2051.310059,S&P
7/10/2015,2076.620117,S&P
7/13/2015,2099.600098,S&P
7/14/2015,2108.949951,S&P
7/15/2015,2107.399902,S&P
7/16/2015,2124.290039,S&P
7/17/2015,2126.639893,S&P
7/20/2015,2128.280029,S&P
7/21/2015,2119.209961,S&P
7/22/2015,2114.149902,S&P
7/23/2015,2102.149902,S&P
7/24/2015,2079.649902,S&P
7/27/2015,2067.639893,S&P
7/28/2015,2093.25,S&P
7/29/2015,2108.570068,S&P
7/30/2015,2108.629883,S&P
7/31/2015,2103.840088,S&P
8/3/2015,2098.040039,S&P
8/4/2015,2093.320068,S&P
8/5/2015,2099.840088,S&P
8/6/2015,2083.560059,S&P
8/7/2015,2077.570068,S&P
8/10/2015,2104.179932,S&P
8/11/2015,2084.070068,S&P
8/12/2015,2086.050049,S&P
8/13/2015,2083.389893,S&P
8/14/2015,2091.540039,S&P
8/17/2015,2102.439941,S&P
8/18/2015,2096.919922,S&P
8/19/2015,2079.610107,S&P
8/20/2015,2035.72998,S&P
8/21/2015,1970.890015,S&P
8/24/2015,1893.209961,S&P
8/25/2015,1867.609985,S&P
8/26/2015,1940.51001,S&P
8/27/2015,1987.660034,S&P
8/28/2015,1988.869995,S&P
8/31/2015,1972.180054,S&P
9/1/2015,1913.849976,S&P
9/2/2015,1948.859985,S&P
9/3/2015,1951.130005,S&P
9/4/2015,1921.219971,S&P
9/8/2015,1969.410034,S&P
9/9/2015,1942.040039,S&P
9/10/2015,1952.290039,S&P
9/11/2015,1961.050049,S&P
9/14/2015,1953.030029,S&P
9/15/2015,1978.089966,S&P
9/16/2015,1995.310059,S&P
9/17/2015,1990.199951,S&P
9/18/2015,1958.030029,S&P
9/21/2015,1966.969971,S&P
9/22/2015,1942.73999,S&P
9/23/2015,1938.76001,S&P
9/24/2015,1932.23999,S&P
9/25/2015,1931.339966,S&P
9/28/2015,1881.77002,S&P
9/29/2015,1884.089966,S&P
9/30/2015,1920.030029,S&P
10/1/2015,1923.819946,S&P
10/2/2015,1951.359985,S&P
10/5/2015,1987.050049,S&P
10/6/2015,1979.920044,S&P
10/7/2015,1995.829956,S&P
10/8/2015,2013.430054,S&P
10/9/2015,2014.890015,S&P
10/12/2015,2017.459961,S&P
10/13/2015,2003.689941,S&P
10/14/2015,1994.23999,S&P
10/15/2015,2023.859985,S&P
10/16/2015,2033.109985,S&P
10/19/2015,2033.660034,S&P
10/20/2015,2030.77002,S&P
10/21/2015,2018.939941,S&P
10/22/2015,2052.51001,S&P
10/23/2015,2075.149902,S&P
10/26/2015,2071.179932,S&P
10/27/2015,2065.889893,S&P
10/28/2015,2090.350098,S&P
10/29/2015,2089.409912,S&P
10/30/2015,2079.360107,S&P
11/2/2015,2104.050049,S&P
11/3/2015,2109.790039,S&P
11/4/2015,2102.310059,S&P
11/5/2015,2099.929932,S&P
11/6/2015,2099.199951,S&P
11/9/2015,2078.580078,S&P
11/10/2015,2081.719971,S&P
11/11/2015,2075,S&P
11/12/2015,2045.969971,S&P
11/13/2015,2023.040039,S&P
11/16/2015,2053.189941,S&P
11/17/2015,2050.439941,S&P
11/18/2015,2083.580078,S&P
11/19/2015,2081.23999,S&P
11/20/2015,2089.169922,S&P
11/23/2015,2086.590088,S&P
11/24/2015,2089.139893,S&P
11/25/2015,2088.870117,S&P
11/27/2015,2090.110107,S&P
11/30/2015,2080.409912,S&P
12/1/2015,2102.629883,S&P
12/2/2015,2079.51001,S&P
12/3/2015,2049.620117,S&P
12/4/2015,2091.689941,S&P
12/7/2015,2077.070068,S&P
12/8/2015,2063.590088,S&P
12/9/2015,2047.619995,S&P
12/10/2015,2052.22998,S&P
12/11/2015,2012.369995,S&P
12/14/2015,2021.939941,S&P
12/15/2015,2043.410034,S&P
12/16/2015,2073.070068,S&P
12/17/2015,2041.890015,S&P
12/18/2015,2005.550049,S&P
12/21/2015,2021.150024,S&P
12/22/2015,2038.969971,S&P
12/23/2015,2064.290039,S&P
12/24/2015,2060.98999,S&P
12/28/2015,2056.5,S&P
12/29/2015,2078.360107,S&P
12/30/2015,2063.360107,S&P
12/31/2015,2043.939941,S&P
1/4/2016,2012.660034,S&P
1/5/2016,2016.709961,S&P
1/6/2016,1990.26001,S&P
1/7/2016,1943.089966,S&P
1/8/2016,1922.030029,S&P
1/11/2016,1923.670044,S&P
1/12/2016,1938.680054,S&P
1/13/2016,1890.280029,S&P
1/14/2016,1921.839966,S&P
1/15/2016,1880.329956,S&P
1/19/2016,1881.329956,S&P
1/20/2016,1859.329956,S&P
1/21/2016,1868.98999,S&P
1/22/2016,1906.900024,S&P
1/25/2016,1877.079956,S&P
1/26/2016,1903.630005,S&P
1/27/2016,1882.949951,S&P
1/28/2016,1893.359985,S&P
1/29/2016,1940.23999,S&P
2/1/2016,1939.380005,S&P
2/2/2016,1903.030029,S&P
2/3/2016,1912.530029,S&P
2/4/2016,1915.449951,S&P
2/5/2016,1880.050049,S&P
2/8/2016,1853.439941,S&P
2/9/2016,1852.209961,S&P
2/10/2016,1851.859985,S&P
